section,descriçao,Tipo,valor,quartos,banheiros,metros_quadrados,vagas_carro,cidade,bairro,data de postagem
24,Alphaville Fortaleza com 420 m² - Porto das Dunas,casa,4.300.000,3,4,420,,Eusébio,,25-08-2024  22:29
25,"Casa com 4 dormitórios à venda, 500 m² por R$ 3.850.000,00 - Porto das Dunas - Eusébio/CE",casa,3.850.000,4,4,500,,Eusébio,,25-08-2024  22:29
26,"Duplex Alto Padrão 430,27m² Alphaville Fortaleza",casa,5.500.000,4,5,430,,Eusébio,,25-08-2024  22:29
27,"Casa com 4 dormitórios à venda, 870 m² por R$ 9.200.000,00 - Porto das Dunas - Eusébio/CE",casa,9.200.000,4,4,870,,Eusébio,,25-08-2024  22:28
28,"Casa com 4 dormitórios à venda, 240 m² por R$ 1.890.000,00 - Cidade Alpha - Eusébio/CE",casa,1.890.000,4,5,240,,Eusébio, Cidade Alpha,25-08-2024  22:28
29,"Casa com 4 dormitórios à venda por R$ 350.000,00 - Cidade dos Funcionários - Fortaleza/CE",casa,350.000,4,3,106,,Fortaleza, Cidade dos Funcionários,25-08-2024  22:17
30,"Casa com 3 dormitórios à venda, 106 m² por R$ 400.000,00 - Mangabeira - Eusébio/CE",casa,400.000,3,2,106,,Eusébio,,25-08-2024  22:17
31,Casa duplex a finalizar,casa,120.000,,,,,Fortaleza, Aracapé,25-08-2024  22:03
32,Vendo casa boa próx ao bairro genibaú e da estação de trem do São Miguel,casa,75.000,,,,,Caucaia, São Miguel (Jurema),25-08-2024  21:56
33,Terreno com 2 Casas à Venda em Planalto Ayrton Senna - Oportunidade!,casa,350.000,3,2,150,,Fortaleza, Planalto Ayrton Senna,25-08-2024  21:52
34,Casa Duplex a venda - Ótima vizinhança,casa,110.000,2,2,135,,Fortaleza, Mondubim,25-08-2024  21:49
35,"Casa muito boa a venda com laje, ótimo pra construír em cima",casa,45.000,,,,,Caucaia, Planalto Caucaia,25-08-2024  21:27
36,Mansão de esquina com mais 200m² de área verde no Alphaville Fortaleza,casa,5.300.053,5,5,470,,Eusébio,,25-08-2024  21:14
37,Duplex super imponente frente praça na Cidade Alpha,casa,1.850.185,4,4,309,,Eusébio,,25-08-2024  21:14
38,EXCELENTE CASA EM CONDOMÍNIO EM ANTÔNIO BEZERRA PROX AV MISTER HULL,casa,275.000,2,1,50,,Fortaleza, Antônio Bezerra,25-08-2024  21:04
39,Casa plana pra locação na Cidade Alpha Ceará,casa,12.021,4,4,221,,Eusébio,,25-08-2024  20:53
40,Casa plana nascente com 3 suites no Jardins do Lago,casa,1.100.015,3,3,180,,Eusébio,,25-08-2024  20:53
41,"Casa com piscina, 4 suítes + dependência com amplo terreno",casa,990.099,4,5,262,,Eusébio,,25-08-2024  20:53
42,"Casa nova no Alphaville Fortaleza com piscina, 5 suites, gabinete e dependência",casa,3.950.395,5,5,425,,Eusébio,,25-08-2024  20:53
43,Casa a venda em Prefeito José Walter (Preço negociável),casa,300.000,4,3,,,Fortaleza, Prefeito José Walter,25-08-2024  20:44
44,VENDO CASA NA AVENIDA,casa,300.000,3,2,,,Fortaleza, Carlito Pamplona,25-08-2024  20:35
45,"Excelente Casa Plana | Poente | 169 m2 | R$ 1.250.000,00",casa,1.250.000,3,4,169,,Eusébio,,25-08-2024  20:33
46,"Casa, Cidade Alphaville Terras, 04 quartos",casa,1.850.000,4,4,299,,Eusébio, Cidade Alpha,25-08-2024  20:30
47,Casa na vila Pery,casa,500.000,3,2,,,Fortaleza, Parangaba,25-08-2024  20:18
48,"Casa, Cidade Alphaville Terras, 04 quartos",casa,1.720.000,4,4,240,,Eusébio, Cidade Alpha,25-08-2024  20:15
49,Vendo casa com ponto comercial,casa,240.000,2,1,86,1,Fortaleza, Parque Dois Irmãos,25-08-2024  20:13
50,Duplex a venda na Pajuccara/ Maracanaú /CE,casa,580.000,5,3,480,,Maracanaú, Pajuçara,25-08-2024  20:00
51,Casa com Terreno 1084 m2,casa,500.000,2,1,1084,,Fortaleza, Conjunto Palmeiras,25-08-2024  19:54
52,"Casa, Alphaville Fortaleza, 05 quartos",casa,8.500.000,5,5,560,,Fortaleza, Lagoa Redonda,25-08-2024  19:40
53,Casa a venda,casa,40.000,2,1,,,Caucaia, Centro,25-08-2024  19:29
54,Casa duplex com 3 suites em condominio super completo em Fortaleza,casa,929.963,3,3,186,,Eusébio,,25-08-2024  19:10
1,Morada Paraíso em Canoa Quebrada a 90 metros do centro da Broadway,casa,780.000,3,4,707,1,Aracati,,25-08-2024  05:29
2,Duplex no Eusébio de 116m2 por R$ 499 mil,casa,499.000,4,4,116,,Eusébio, Tamatanduba,25-08-2024  00:24
3,Casa duplex Siqueira Aceito terreno na região do Eusébio e veiculos,casa,209.999,3,3,,,Fortaleza, Siqueira,24 de ago 22:58
4,"8 quartos, 4 suítes, 10 vagas, no melhor da Lagoa Redonda!",casa,699.000,5,5,1100,,Fortaleza, Lagoa Redonda,24 de ago 20:24
5,Casa para venda ou locação porteira fechada na Cidade Alpha,casa,1.590.000,4,5,238,,Eusébio,,25-08-2024  19:10
6,Duplex novo com 4 suites e varanda gourmet na Cidade Alpha,casa,1.650.165,4,4,270,,Eusébio,,25-08-2024  19:10
7,Casa duplex com 370m² poço e energia solar no condominio Villas Jardim,casa,1.700.085,4,4,370,,Eusébio,,25-08-2024  19:10
8,Casa nova e moderna no melhor do Eusébio<br>,casa,400.009,3,3,103,,Eusébio,,25-08-2024  19:10
9,Casa duplex à venda | Condomínio Village Porto Bello | Bairro Vila União | Fortaleza (CE),casa,560.000,4,3,106,,Fortaleza, Vila União,25-08-2024  18:28
10,Casa Travessa Juarita Mendes Quintino Cunha,casa,28.900,,,,,Fortaleza, Quintino Cunha,25-08-2024  18:18
11,Casa magnifica com piscina e energia solar na Cidade Alpha,casa,1.800.179,4,4,247,,Eusébio,,25-08-2024  18:15
12,Casa plana com 3 suites + escritório super moderna na Cidade Alpha,casa,1.150.015,4,4,178,,Eusébio,,25-08-2024  18:15
13,Casa Plana Moderna com 3 Quartos e Pé Direito Duplo - Próxima ao CEASA e CT Fortaleza!,casa,239.000,3,2,96,,Maracanaú, Novo Oriente,25-08-2024  18:03
14,Terreno a 100 metros do Shopping Maracanaú,casa,52.000,,,,,Maracanaú, Jereissati I,25-08-2024  17:32
15,Lindo duplex em excelente localização no Centro do Eusébio,casa,600.066,3,3,170,,Eusébio,,25-08-2024  17:32
16,Casa com fachada super moderna com 4 suites em Cidade Alpha,casa,1.690.001,4,4,260,,Eusébio,,25-08-2024  17:32
17,Casa em Condomínio,casa,190.000,2,1,78,1,Fortaleza, Passaré,25-08-2024  17:10
18,Casa,casa,80.000,2,1,6,,Juazeiro do Norte, Salesianos,25-08-2024  17:08
19,Duas casas vendo ou troco,casa,65.000,4,2,,,Fortaleza, Jacarecanga,25-08-2024  16:39
20,Excelente casa dúplex a venda SAPIRANGA.,casa,150.000,3,3,,,Fortaleza, Sapiranga,25-08-2024  16:30
21,Casa duplex em Aquiraz a 7 min do Beach Park,casa,485.000,3,3,110,,Aquiraz,,25-08-2024  16:24
22,Casa duplex em condominio no Eusebio com 3 suites na Santa Cecilia,casa,536.000,3,3,103,,Eusébio,,25-08-2024  16:24
23,"Casa com 4 dormitórios à venda, 240 m² por R$ 1.720.000,00 - Cidade Alpha - Eusébio/CE",casa,1.720.000,4,5,240,,Eusébio, Cidade Alpha,25-08-2024  16:22
24,Casa Porteira Fechada no Alphaville Fortaleza,casa,8.500.000,5,5,560,,Fortaleza, Lagoa Redonda,25-08-2024  16:22
25,"Casa com 4 dormitórios à venda, 245 m² por R$ 1.500.000 - Cidade Alpha - Eusébio/CE",casa,1.500.000,4,5,245,,Eusébio,,25-08-2024  16:21
26,Vende-se Casa com Terreno em Horizonte R$ 53 mil,casa,,2,2,,,Horizonte, Cajueiro da Malhada,25-08-2024  16:21
27,"Casa com 3 dormitórios à venda, 134 m² por R$ 695.000 - São Bento - Fortaleza/CE",casa,695.000,3,4,134,,Fortaleza, Messejana,25-08-2024  16:19
28,"Casa na Avenida Maestro Lisboa, com 4 dormitórios à venda por R$ 780.000 - Lagoa Redonda -",casa,780.000,4,4,165,,Fortaleza, Lagoa Redonda,25-08-2024  16:17
29,"Casa com 4 dormitórios, 410 m² - venda por R$ 4.600.000 ou aluguel por R$ 20.000/mês - Cid",casa,4.600.000,4,5,410,,Eusébio,,25-08-2024  16:16
30,"Lindíssima Casa Duplex na Maraponga, 6 suítes, 6 vagas, Nascente, com Lazer. Por 2.900.000",casa,2.900.000,5,5,646,,Fortaleza, Maraponga,25-08-2024  16:15
31,"Casa com 3 dormitórios à venda, 115 m² por R$ 490.000,00 - Maraponga - Fortaleza/CE",casa,490.000,3,2,115,,Fortaleza, Maraponga,25-08-2024  16:14
32,Maraponga | Residencial Ouro Verde,casa,849.900,4,5,173,,Fortaleza, Maraponga,25-08-2024  16:11
33,"Casa no Porta das Dunas, Porteira fechada com 4 dormitórios à venda, 236 m² por R$ 1.199.0",casa,1.199.000,4,5,236,,Aquiraz,,25-08-2024  16:10
34,"Casa à venda, 120 m² por R$ 1.250.000,00 - Flecheiras - Trairi/CE",casa,1.250.000,4,4,121,,Trairi,,25-08-2024  16:09
35,Casa com 4 quartos na Parangaba.,casa,750.000,4,3,390,,Fortaleza, Parangaba,25-08-2024  16:09
36,"Casa Plana na Cidade Alpha, com 3 dormitórios à venda, 170 m² por R$ 1.290.000 - Bairro Ci",casa,1.290.000,3,4,170,,Eusébio,,25-08-2024  16:08
37,"Casa Plana na Cidade Alpha, com 3 dormitórios à venda, 170 m² por R$ 1.290.000",casa,1.290.000,3,4,170,,Eusébio,,25-08-2024  16:08
38,"Casa beira da praia, com 7 dormitórios à venda, 533 m² por R$ 1.300.000 - Caponga - Cascav",casa,1.300.000,5,5,533,,Cascavel, Caponga,25-08-2024  16:08
39,"Casa com 3 dormitórios à venda, 200 m² por R$ 1.300.000,00 - Cidade Alpha - Eusébio/CE",casa,1.300.000,3,4,200,,Eusébio, Cidade Alpha,25-08-2024  16:07
40,"Casa à venda, 223 m² por R$ 1.330.000,00 - Luzardo Viana - Maracanaú/CE",casa,1.330.000,3,4,223,,Maracanaú, Luzardo Viana,25-08-2024  16:06
41,"Casa Carmel Bosque Duo, com 3 dormitórios à venda, 229 m² por R$ 1.349.000 - Sabiaguaba -",casa,1.380.000,3,4,229,,Fortaleza, Sabiaguaba,25-08-2024  16:06
42,"Duplex em condominio- Encontre, conforto, luxo e exclusividade",casa,1.500.000,5,5,241,,Aquiraz,,25-08-2024  16:05
43,"Casa à venda, 425 m² por R$ 1.350.000,00 - Porto das Dunas - Aquiraz/CE",casa,1.350.000,5,5,425,,Aquiraz,,25-08-2024  16:05
44,"Casa com 4 dormitórios à venda, 246 m² por R$ 1.350.000,00 - Cidade Alpha - Eusébio/CE",casa,1.350.000,4,5,246,,Eusébio,,25-08-2024  16:04
45,"Já imaginou, uma residência plana/Térrea e em condomínio de luxo. São 04 suítes + escritór",casa,1.490.000,4,5,265,,Eusébio,,25-08-2024  16:02
46,"Casa à venda, 239 m² por R$ 1.500.000,00 - Alto Do Garrote - Caucaia/CE",casa,1.500.000,3,3,239,,Caucaia, Garrote,25-08-2024  16:01
47,"Casa à venda, 133 m² por R$ 1.550.000,00 - Flecheiras - Trairi/CE",casa,1.550.000,4,4,133,,Trairi,,25-08-2024  16:00
48,Linda Casa Nova | Alphaville Terras 03,casa,1.550.000,4,5,251,,Eusébio,,25-08-2024  16:00
49,OTIMA CASA PRESIDENTE KENNEDY - 144 m²,casa,350.000,2,1,171,,Fortaleza, Presidente Kennedy,25-08-2024  15:59
50,"Casa à venda, 255 m² por R$ 1.550.000,00 - Cidade Alpha - Eusébio/CE",casa,1.550.000,4,5,255,,Eusébio,,25-08-2024  15:59
51,"Lindíssima casa no condomínio Osvaldo Studart toda projetada com vista para área verde, Ap",casa,1.550.000,4,5,280,,Fortaleza, Maraponga,25-08-2024  15:58
52,"Casa com 5 dormitórios à venda, 300 m² por R$ 1.750.000,00 - Tamatanduba - Eusébio/CE",casa,1.750.000,5,5,300,,Eusébio,,25-08-2024  15:57
53,"Casa à venda, 190 m² por R$ 1.600.000,00 - Flecheiras - Trairi/CE",casa,1.600.000,5,5,190,,Trairi,,25-08-2024  15:56
54,"Casa com 4 dormitórios à venda, 247 m² por R$ 1.650.000,00 - Cidade Alpha - Eusébio/CE",casa,1.650.000,4,5,248,,Eusébio, Cidade Alpha,25-08-2024  15:55
1,Casa plana em local privilegiado Parquelandia,casa,240.000,2,2,,,Fortaleza, Monte Castelo,24 de ago 19:14
2,casa grande,casa,185.000,3,2,,,Fortaleza, Barra do Ceará,24 de ago 17:29
3,2 casas,casa,120.000,2,1,,,Pacatuba, Senador Carlos Jereissati,24 de ago 17:10
4,Casa Duplex no Porto das dunas !!,casa,1.200.000,4,5,320,,Aquiraz,,24 de ago 17:02
5,"Casa com 4 dormitórios à venda, 243 m² por R$ 1.600.000,00 - Cidade Alpha - Eusébio/CE",casa,1.600.000,4,5,243,,Eusébio, Cidade Alpha,25-08-2024  15:55
6,Belíssima Residencia disponível para você! Acabamento Premium.,casa,1.650.000,4,5,253,,Eusébio, Cidade Alpha,25-08-2024  15:54
7,"Casa com 6 dormitórios à venda, 240 m² por R$ 1.650.000 - Cumbuco - Caucaia/CE",casa,1.650.000,5,5,240,,Caucaia, Cumbuco,25-08-2024  15:54
8,"Casa com 4 dormitórios à venda, 277 m² por R$ 1.700.000,00 - Alto Do Garrote - Caucaia/CE",casa,1.700.000,4,4,277,,Caucaia, Alto do Garrote,25-08-2024  15:53
9,Linda Casa no Condomínio Osvaldo Student,casa,1.700.000,4,4,260,,Fortaleza, Jardim Cearense,25-08-2024  15:53
10,"Casa com 3 dormitórios à venda, 250 m² por R$ 1.700.000,00 - Cidade Alpha - Eusébio/CE",casa,1.700.000,3,4,250,,Eusébio, Cidade Alpha,25-08-2024  15:53
11,"Casa à venda, 276 m² por R$ 1.750.000,00 - Jardins do Lago - Eusébio/CE",casa,1.750.000,5,5,276,,Eusébio,,25-08-2024  15:53
12,"Casa plana, Loteamento Parque Montenegro 2, próximo CUCA do José Walter",casa,200.000,2,2,100,1,Fortaleza, Prefeito José Walter,25-08-2024  15:53
13,"Casa com 4 dormitórios à venda, 252 m² por R$ 1.750.000,00 - Cidade Alpha - Eusébio/CE",casa,1.750.000,4,5,252,,Eusébio, Cidade Alpha,25-08-2024  15:53
14,"Casa com 4 dormitórios à venda, 400 m² por R$ 235.000,00 - Henrique Jorge - Fortaleza/CE",casa,240.000,4,4,400,,Fortaleza, Dom Lustosa,25-08-2024  15:53
15,"Casa com 3 dormitórios à venda, 243 m² por R$ 1.750.000,00 - Cidade Alpha - Eusébio/CE",casa,1.750.000,3,4,243,,Eusébio, Cidade Alpha,25-08-2024  15:52
16,"Casa à venda, 171 m² por R$ 600.000,00 - Papicu - Fortaleza/CE",casa,600.000,5,5,172,,Fortaleza, Papicu,25-08-2024  15:52
17,"Design arrojado, elegante e com uma área de lazer impressionante.",casa,1.780.000,4,5,253,,Eusébio, Cidade Alpha,25-08-2024  15:52
18,"Casa à venda por R$ 250.000,00 - Novo Mondubim - Fortaleza/CE",casa,250.000,5,2,160,,Fortaleza, Novo Mondubim,25-08-2024  15:51
19,"Casa à venda, 170 m² por R$ 590.000,00 - Cidade dos Funcionários - Fortaleza/CE",casa,590.000,3,3,170,,Fortaleza, Cidade dos Funcionários,25-08-2024  15:51
20,"Casa à venda por R$ 450.000,00 - Vila União - Fortaleza/CE",casa,450.000,3,1,396,,Fortaleza, Vila União,25-08-2024  15:51
21,"Casa com 4 dormitórios à venda, 275 m² por R$ 1.790.000,00 - Cidade Alpha - Eusébio/CE",casa,1.790.000,4,5,275,,Eusébio, Cidade Alpha,25-08-2024  15:51
22,"Casa comercial e residencial com 5 dormitórios, 470 m² - venda por R$ 1.200.000 ou aluguel",casa,1.000.000,5,5,471,,Fortaleza, Cocó,25-08-2024  15:50
23,"Porto das Dunas, Casa com 4 dormitórios à venda, 159 m² por R$ 980.000 - Porto das Dunas -",casa,980.000,4,3,159,,Aquiraz,,25-08-2024  15:49
24,"Lindíssima Casa Condomínio Jardins da Serra 300m², 4 Suítes com Closet, 4 Vagas Garagem, P",casa,1.800.000,4,5,300,,Maracanaú, Luzardo Viana,25-08-2024  15:49
25,Casa Plana à venda no Bairro Guaribas em Eus[ebio-Ce,casa,420.000,3,2,106,,Eusébio,,25-08-2024  15:44
26,Casas Duplex numa Excelente Localização no Eusébio.,casa,489.000,3,3,123,,Eusébio,,25-08-2024  15:44
27,Casa em condomínio na Lagoinha no Eusébio.,casa,460.000,3,2,126,,Eusébio,,25-08-2024  15:44
28,Casa no Condomínio Jardins Terra Brasilis.,casa,839.000,3,3,165,1,Aquiraz,,25-08-2024  15:43
29,CASA À VENDA EM CONDOMÍNIO NA ESTRADA DO FIO- EUSÉBIO.,casa,545.000,3,3,101,,Eusébio,,25-08-2024  15:43
30,"Casa com 4 dormitórios à venda, 256 m² por R$ 1.850.000,00 - Cidade Alpha - Eusébio/CE",casa,1.850.000,4,5,256,,Eusébio, Cidade Alpha,25-08-2024  15:43
31,"Casa com 4 dormitórios, 270 m² - venda por R$ 1.900.000,00 ou aluguel por R$ 14.620,00/mês",casa,1.900.000,4,5,270,,Eusébio, Cidade Alpha,25-08-2024  15:42
32,"Casa em Guaramiranga com 5 dormitórios à venda, 240 m² por R$ 1.900.000 - Centro - Guarami",casa,1.900.000,5,5,240,,Guaramiranga,,25-08-2024  15:42
33,"Casa com 4 dormitórios à venda, 287 m² por R$ 1.900.000,00 - Cidade Alpha - Eusébio/CE",casa,1.900.000,4,5,287,,Eusébio,,25-08-2024  15:42
34,"Casa com 4 dormitórios à venda, 265 m² por R$ 1.900.000,00 - Alto Do Garrote - Caucaia/CE",casa,1.900.000,4,4,265,,Caucaia, Alto do Garrote,25-08-2024  15:42
35,"Casa com 4 dormitórios à venda, 300 m² por R$ 1.920.000,00 - Cidade Alpha - Eusébio/CE",casa,1.920.000,4,5,300,,Eusébio, Cidade Alpha,25-08-2024  15:41
36,"Casa com 4 dormitórios à venda, 338 m² por R$ 1.990.000,00 - Cidade Alpha - Eusébio/CE",casa,1.990.000,4,5,339,,Eusébio,,25-08-2024  15:40
37,"Casa com 4 dormitórios à venda, 400 m² Lago Jacarey - Fortaleza/CE",casa,1.999.000,4,5,400,,Fortaleza, Cambeba,25-08-2024  15:39
38,"PROJETO TRADICIONAL, feito para você! Também amaram esse projeto?",casa,2.000.000,4,5,249,,Eusébio, Coaçu,25-08-2024  15:39
39,"Casa à venda, 290 m² por R$ 2.175.000,00 - Jardins Ibiza - Eusébio/CE",casa,2.175.000,4,5,290,,Eusébio, Coaçu,25-08-2024  15:38
40,"Casa com 4 dormitórios à venda, 307 m² por R$ 2.200.000,00 - Cidade Alpha - Eusébio/CE",casa,2.200.000,4,5,308,,Eusébio, Cidade Alpha,25-08-2024  15:37
41,"Casa com 4 dormitórios, 260 m² - venda por R$ 2.200.000,00 ou aluguel por R$ 15.620,00/mês",casa,2.200.000,4,5,260,,Eusébio, Cidade Alpha,25-08-2024  15:36
42,Casa pronta para morar!,casa,2.200.000,4,5,330,,Eusébio,,25-08-2024  15:36
43,"Casa com 5 dormitórios, 297 m² - venda por R$ 2.250.000 ou aluguel por R$ 15.000,00/mês -",casa,2.250.000,5,5,297,,Eusébio, Coaçu,25-08-2024  15:36
44,"Casa à venda, 550 m² por R$ 2.300.000,00 - Parquelândia - Fortaleza/CE",casa,2.300.000,4,5,550,,Fortaleza, Parquelândia,25-08-2024  15:34
45,"Casa nova com 04 Suítes, piscina privativa e planta baixa inteligente.",casa,2.300.000,4,5,345,,Eusébio, Cidade Alpha,25-08-2024  15:34
46,"Casa Alphaville Ceará, com 4 dormitórios à venda, 290 m² por R$ 2.500.000",casa,2.350.000,4,5,290,,Eusébio,,25-08-2024  15:34
47,"Casa com 4 dormitórios à venda, 331 m² Cidade Alpha - Eusébio/CE",casa,2.250.000,4,5,331,,Eusébio, Cidade Alpha,25-08-2024  15:33
48,"Casa à venda, 491 m² por R$ 2.380.000,00 - Porto das Dunas - Aquiraz/CE",casa,2.380.000,5,5,491,,Aquiraz,,25-08-2024  15:33
49,"Casa com 4 dormitórios à venda, 350 m² por R$ 2.600.000,00 - Alphaville Eusébio - Eusébio/",casa,2.600.000,4,5,350,,Eusébio,,25-08-2024  15:32
50,Novo anúncio | Jardins ibiza,casa,2.400.000,4,5,280,,Eusébio, Coaçu,25-08-2024  15:32
51,Casa 4 quartos na Parquelândia,casa,320.000,4,2,,,Fortaleza, Vila União,25-08-2024  15:32
52,"Elegante, sofisticada e com um projeto que você nunca viu, que contemplam integração, um b",casa,2.500.000,4,5,319,,Eusébio,,25-08-2024  15:31
53,Casa no Alphaville Fortaleza,casa,2.500.000,4,5,330,,Fortaleza, Lagoa Redonda,25-08-2024  15:31
54,Um sonho de residencia triplex 100% mobiliada com piscina aquecida!,casa,2.650.000,5,5,285,,Eusébio,,25-08-2024  15:31
1,Casa Monte Castelo Ótima Oportunidade,casa,350.000,3,2,21625,,Fortaleza, Monte Castelo,24 de ago 16:08
2,"Casa dúplex linda. Vendo, troco, recebo carro. Casa bem abaixo do preço.",casa,150.000,4,2,154,,São Gonçalo do Amarante,,24 de ago 15:57
3,"Casa dos Sonhos - Duplex, Mobiliada, Alto Padrão",casa,1.390.000,5,5,240,,Caucaia, Icaraí,24 de ago 14:43
4,Vendo casa de praia,casa,500.000,5,5,900,,Fortaleza, Meireles,24 de ago 14:33
5,Condomínio Ocean Garden | Lançamento,casa,2.699.000,4,4,251,,Aquiraz,,25-08-2024  15:30
6,Terras Alphaville Ceará 3,casa,1.790.000,5,5,252,,Eusébio, Coaçu,25-08-2024  15:30
7,"Casa à venda, 235 m² por R$ 2.700.000,00 - Alphaville Fortaleza - Fortaleza/CE",casa,2.700.000,4,5,235,,Fortaleza, Lagoa Redonda,25-08-2024  15:30
8,"Casa à venda, 350 m² por R$ 2.700.000,00 - Cidade Alpha - Eusébio/CE",casa,2.700.000,5,5,350,,Eusébio, Cidade Alpha,25-08-2024  15:29
9,"Casa à venda, 290 m² por R$ 2.750.000,00 - Jardins Ibiza - Eusébio/CE",casa,2.750.000,3,4,290,,Eusébio, Coaçu,25-08-2024  15:29
10,"Casa duplex mais completa do mercado com 4 dormitórios à venda, 355 m² por R$ 2.800.000 -",casa,2.750.000,4,5,355,,Eusébio, Cidade Alpha,25-08-2024  15:29
11,"Casa Alphaville Ceará com 5 dormitórios à venda, 350 m² por R$ 2.795.000 - Cidade Alpha -",casa,2.795.000,5,5,350,,Eusébio, Cidade Alpha,25-08-2024  15:28
12,"Casa à venda, 403 m² por R$ 2.800.000,00 - Cidade Alpha - Eusébio/CE",casa,2.800.000,5,5,403,,Eusébio, Cidade Alpha,25-08-2024  15:27
13,"Casa na Cidade Alpha Ceará, com 4 dormitórios à venda, 378 m² por R$ 2.800.000 - Cidade Al",casa,2.800.000,4,5,378,,Eusébio,,25-08-2024  15:27
14,Disponível para você. Uma residência em lote único de 638m | Semi mobiliada.,casa,2.800.000,5,5,420,,Fortaleza, Lagoa Redonda,25-08-2024  15:27
15,"Casa com 5 dormitórios à venda, 403 m² por R$ 2.800.000,00 - Cidade Alpha - Eusébio/CE",casa,2.800.000,5,5,403,,Eusébio, Cidade Alpha,25-08-2024  15:27
16,"Casa com 5 dormitórios à venda, 396 m² por R$ 2.899.000,00 - Cidade Alpha - Eusébio/CE",casa,2.899.000,5,5,396,,Eusébio, Cidade Alpha,25-08-2024  15:25
17,"Casa com 4 dormitórios à venda, 363 m² por R$ 2.900.000,00 - Cidade Alpha - Eusébio/CE",casa,2.900.000,4,5,363,,Eusébio, Cidade Alpha,25-08-2024  15:25
18,"Morar bem, com qualidade de vida e um excelente custo benefício? Que tal?",casa,2.900.000,5,5,400,,Fortaleza, Lagoa Redonda,25-08-2024  15:25
19,"Casa, 415 m² - venda por R$ 2.900.000,00 ou aluguel por R$ 17.190,00/mês - Cidade Alpha -",casa,2.900.000,4,5,415,,Eusébio, Cidade Alpha,25-08-2024  15:24
20,"Espetacular Duplex em Alphaville, 100% Mobiliada e decorada, em frente a praça!",casa,2.950.000,4,5,418,,Eusébio,,25-08-2024  15:24
21,"Casa espetacular na Cicade Alpha com 4 dormitórios à venda, 330 m² por R$ 2.950.000 - Cida",casa,2.950.000,4,5,330,,Eusébio, Cidade Alpha,25-08-2024  15:23
22,"Casa com 5 dormitórios à venda, 400 m² por R$ 2.950.000,00 - Alphaville Fortaleza - Fortal",casa,2.950.000,5,5,400,,Fortaleza, Lagoa Redonda,25-08-2024  15:23
23,"Concreto armado, aço, vidro e linhas retas são algumas das características da arquitetura",casa,2.990.000,4,5,400,,Eusébio,,25-08-2024  15:22
24,"423,50m², Nascente, Próximo ao Leiria de Andrade Hospital Le",casa,750.000,5,3,300,,Fortaleza, Aldeota,25-08-2024  15:19
25,"Duplex de altíssimo padrão (PORTEIRA FECHADA), no ponto de entrar e morar.",casa,3.100.000,5,5,398,,Eusébio,,25-08-2024  15:19
26,"Casa com 3 dormitórios à venda, 201 m² por R$ 650.000,00 - José de Alencar - Fortaleza/CE",casa,650.000,3,4,202,,Fortaleza, José de Alencar,25-08-2024  15:19
27,OPORTUNIDADE! Semi-nova | Alphaville Fortaleza,casa,3.190.000,5,5,502,,Fortaleza, Lagoa Redonda,25-08-2024  15:18
28,"Oportunidade do ano! O Melhor custo benefício, pronta para morar no Alphaville Fortaleza",casa,3.190.000,4,5,450,,Fortaleza, Lagoa Redonda,25-08-2024  15:18
29,"Bela residência, para você que deseja exclusividade e bom gosto em uma residência + fachad",casa,3.200.000,4,5,356,,Eusébio,,25-08-2024  15:17
30,Residencia Clássica para venda e locação | Alphaville Fortaleza.,casa,3.300.000,4,5,350,,Fortaleza, Lagoa Redonda,25-08-2024  15:16
31,"Nova, aconchegante e pura elegância, que tal?",casa,2.990.000,5,5,310,,Eusébio,,25-08-2024  15:16
32,"Casa com 4 dormitórios à venda, 430 m² por R$ 3.400.000,00 - Cidade Alpha - Eusébio/CE",casa,3.400.000,4,5,430,,Eusébio, Cidade Alpha,25-08-2024  15:15
33,"Bela Casa Porteira fechada, com subsolo e uma área de lazer belíssima.",casa,3.490.000,4,5,496,,Fortaleza, Lagoa Redonda,25-08-2024  15:15
34,Casa próximo a tucunduba. 50x50,casa,40.000,2,2,50,,Fortaleza, Jangurussu,25-08-2024  15:15
35,"Belíssima residência de esquina, disponível para vocês",casa,3.490.000,4,5,369,,Fortaleza, Lagoa Redonda,25-08-2024  15:14
36,"Oportunidade x Custo Benefício, 04 Suítes, 03 com closet e hidro + piscina, Condomínio Alp",casa,3.490.000,4,5,500,,Fortaleza, Lagoa Redonda,25-08-2024  15:14
37,Residência Jardim,casa,3.500.000,4,5,350,,Fortaleza, Lagoa Redonda,25-08-2024  15:14
38,"Casa na Lagoa do Catu com 4 dormitórios à venda, 350 m² por R$ 3.500.000 - Centro - Aquira",casa,3.500.000,4,5,350,,Aquiraz,,25-08-2024  15:12
39,"Casa com 5 dormitórios à venda, 386 m² por R$ 3.500.000,00 - Cidade Alpha - Eusébio/CE",casa,3.500.000,5,5,386,,Eusébio, Cidade Alpha,25-08-2024  15:11
40,"Casa Moderna Alphaville Fortaleza, projetada, pronta para morar com uma bela área de lazer",casa,3.850.000,4,5,365,,Fortaleza, Lagoa Redonda,25-08-2024  15:11
41,"Nova, linda e pronta para ser sua!",casa,3.890.000,5,5,416,,Fortaleza, Lagoa Redonda,25-08-2024  15:10
42,Casa Nova no Condomínio Alphaville Fortaleza,casa,3.900.000,5,5,380,,Fortaleza, Lagoa Redonda,25-08-2024  15:10
