section,descriçao,Tipo,valor,quartos,banheiros,metros_quadrados,vagas_carro,cidade,bairro,data de postagem
9,"Casa com 3 Quartos e 4 banheiros à Venda, 180 m² por R$ 1.100.000",casa,1.100.000,3,4,180,,Eusébio, Urucunema,23 de ago 18:39
10,CASA PLANA COM MEZANINO PANORÂMICO.,casa,850.000,3,3,165,,Aquiraz,,23 de ago 18:26
11,RECEBA UMA SIMULAÇÃO E APROVAÇÃO DE CRÉDITO,casa,215.000,3,2,90,,Fortaleza, Pedras,23 de ago 18:24
12,CASA A VENDA EM PEDRAS FINANCIADA PELA CAIXA ECONÔMICA,casa,225.000,3,2,90,,Fortaleza, Pedras,23 de ago 18:20
13,Casa a venda - barra do Ceará,casa,250.000,5,3,74,1,Fortaleza, Barra do Ceará,23 de ago 18:19
14,"CASA A VENDA NO BARROCÃO PRÓXIMO A REDE MAX, RECEBA SIMULAÇÃO E ANALISE DE CRÉDITO",casa,225.000,3,1,90,,Fortaleza, Pedras,23 de ago 18:17
15,"CASA FINANCIADA PELA CAIXA, RECEBA UMA SIMULAÇÃO E APROVAÇÃO DE CRÉDITO",casa,190.000,3,2,90,,Fortaleza, Pedras,23 de ago 18:14
16,Casa de condomínio em Rua Rafael Tobias - José de Alencar - Fortaleza/CE,casa,1.299.420,3,3,277,,Fortaleza, José de Alencar,23 de ago 18:12
17,CASA A VENDA EM PEDRAS ACEITA FINANCIAMENTO DA CAIXA ECONÔMICA,casa,215.000,3,2,90,,Fortaleza, Pedras,23 de ago 18:11
18,"CASA A VENDA EM PEDRAS, CASAS DA CAIXA ECONÔMICA",casa,200.000,3,2,90,,Fortaleza, Pedras,23 de ago 18:08
19,"CASA A VENDA FINANCIADA PELA CAIXA, RECEBA UMA SIMULAÇÃO SEM COMPROMISSO",casa,215.000,3,1,90,,Fortaleza, Pedras,23 de ago 18:04
20,"CASA A VENDA EM PEDRAS( ANCURÍ) , 10MIN DE MESSEJANA, APROVAMOS O SEU CRÉDITO NA CAIXA",casa,195.000,2,2,90,,Fortaleza, Pedras,23 de ago 18:03
21,CASA A VENDA NO ANCURÍ RECEBA UMA SIMULAÇÃO E ANALISE DE CRÉDITO,casa,195.000,2,2,90,,Fortaleza, Pedras,23 de ago 18:03
22,CASAS A VENDA FINANCIADO PELA CAIXA EM PEDRAS E REGIÃO,casa,185.000,2,2,80,,Fortaleza, Pedras,23 de ago 18:01
23,Imóvel para venda com 80 metros quadrados com 3 quartos em Passaré - Fortaleza - CE,casa,420.000,3,2,80,,Fortaleza, Passaré,23 de ago 18:00
24,Casa Duplex em Condominio na Sapiranga com 03 quartos e 04 vagas,casa,395.000,3,3,100,,Fortaleza, Sapiranga-Coité,23 de ago 17:57
25,Imóvel para venda tem 100 metros quadrados com 3 quartos em Sapiranga - Fortaleza - CE,casa,395.000,3,3,100,,Fortaleza, Sapiranga-Coité,23 de ago 17:57
26,Linda casa duplex no Edson Queiroz - Fortaleza - CE,casa,990.000,4,5,640,,Fortaleza, Edson Queiroz,23 de ago 17:56
27,Imóvel para venda possui 70000 metros quadrados com 7 quartos em Centro - Caucaia - CE,casa,1.075.000,5,,70000,,Caucaia, Centro,23 de ago 17:53
28,Excelente Casa Duplex no Melhor do São Bento!,casa,700.000,4,4,175,,Fortaleza, São Bento,23 de ago 17:34
29,CASA NA MESSEJANA,casa,299.000,2,2,100,,Fortaleza, Messejana,23 de ago 17:23
30,Duplex de esquina com 4 suites e projetados na Cidade Alpha,casa,1.690.001,4,4,230,,Eusébio,,23 de ago 17:18
31,Casa Duplex novíssima para aluguel na Cidade Alpha,casa,12.500,4,4,253,,Eusébio,,23 de ago 17:13
32,Repasso Casa a 300m da CE 060 no Jereissati 3,casa,70.000,3,2,,,Pacatuba, Senador Carlos Jereissati,23 de ago 16:54
33,Imóvel para venda com 140 metros quadrados com 3 quartos em Sapiranga - Fortaleza - CE,casa,399.000,3,1,140,,Fortaleza, Sapiranga-Coité,23 de ago 16:46
34,Essa casa pode mudar a sua vida,casa,499.049,3,3,110,,Eusébio,,23 de ago 16:42
35,Casas duplex proximo a estrada do fio com 3 suites e fino acabamento,casa,440.032,3,3,93,,Eusébio,,23 de ago 16:42
36,"Duplex novo pra morar bem em Urucunema, Eusébio",casa,425.205,3,3,87,,Eusébio,,23 de ago 16:42
37,"Casa plana com 3 vagas , 2 quartos , 2 banheiros em MARANGUAPE!!!",casa,190.000,2,2,90,,Maranguape, Novo Maranguape I,23 de ago 16:33
38,Casa em Rua pública,casa,300.000,3,2,133,1,Caucaia, Icaraí,23 de ago 16:15
39,"Casa com móveis projetados, energia solar e poço na Cidade Alpha Ceará",casa,2.800.280,4,4,335,,Eusébio,,23 de ago 16:10
40,Vendo,casa,,3,2,,,Fortaleza, Jardim Guanabara,23 de ago 15:52
41,(Oportunidade) Casa Jardins do Lago para venda com 170 m² e 3 suítes,casa,1.100.000,3,4,170,,Eusébio, Urucunema,23 de ago 15:49
42,Vende-se casa no fortim,casa,80.000,2,2,,,Fortim,,23 de ago 15:28
43,apartamento térreo com piscina privativa e área gourmet mobiliada,casa,210.000,2,2,79,,Fortaleza, Barra do Ceará,23 de ago 15:23
44,Vendo Mansão Próxima da Praia em Paracuru-Ce,casa,1.150.000,5,5,265,,Paracuru,,23 de ago 15:14
45,Linda casa na Cidade Alpha Ceará com área de lazer privativa,casa,2.800.280,5,5,403,,Eusébio,,23 de ago 15:11
46,Repasso Casa de Alameda no Condomínio Moradas Parque!!!,casa,45.000,2,1,,,Pacatuba, Senador Carlos Jereissati,23 de ago 15:08
47,Casa novinha com 2 suítes no Ancuri,casa,250.021,2,2,89,,Fortaleza, Pedras,23 de ago 14:56
48,"Casa linda plana com 3 suites e piscina no condomínio Vila do Porto, Pecém",casa,570.075,3,3,150,,Eusébio,,23 de ago 14:56
49,CASA A VENDA EM PEDRAS E REGIÃO FINANACIA PELA CAIXA,casa,205.000,3,2,90,,Fortaleza, Pedras,23 de ago 14:47
50,CASA A VENDA FINANCIADA PELA CAIXA ECONÔMICA,casa,195.000,3,2,90,,Fortaleza, Pedras,23 de ago 14:08
1,CASAS EM ANUCURÍ E PEDRAS E REGIÃO FINANCIADA PELA CAIXA ECONÔMICA,casa,210.000,3,2,90,,Fortaleza, Pedras,23 de ago 14:07
2,"CASA A VENDA NO BAIRRO ANCURÍ PEDRAS, A 10min DE MESSEJANA FORTALEZA",casa,185.000,2,2,44,,Fortaleza, Pedras,23 de ago 14:05
3,CASA A VENDA NO ANCURÍ FINANCIA PELA CAIXA MINHA CASA MINHA VIDA,casa,177.000,2,2,80,,Fortaleza, Pedras,23 de ago 14:05
4,"CASA A VENDA NO ANCURÍ COM ENTRADA FACILITADA, APROVAMOS O SEU CRÉDITO",casa,230.000,3,2,90,,Fortaleza, Pedras,23 de ago 14:04
5,"Grande investimento em Pedras/Itatinga,Casa de Alto Padrão,Mais informações",casa,215.000,2,2,80,,Itaitinga,,23 de ago 14:00
6,Casa de alto padrão com 4 suítes na Cidade Alpha,casa,2.500.000,4,5,330,,Eusébio, Cidade Alpha,23 de ago 13:59
7,"EXCELENTE CASA A VENDA A 10MIN DE MESSEJANA FORTALEZA, BAIRRO PEDRAS!!",casa,220.000,3,2,90,,Fortaleza, Pedras,23 de ago 13:58
8,"Casa plana em condomínio fechado para VENDA no Bairro José de Alencar, Fortaleza/CE",casa,350.000,3,3,105,,Fortaleza, José de Alencar,23 de ago 13:54
9,Vendo casa/terreno,casa,130.000,2,,,,Fortaleza, Boa Vista-Castelão,23 de ago 13:52
10,"Grande Investimento no Ancuri/Itatinga, Linda CASA ao seu alcance,mais informações",casa,185.000,2,2,70,1,Itaitinga,,23 de ago 13:42
11,"CASA A VENDA NO BAIRRI( ANCURÍ PEDRAS) 10MIN DE MESSEJANA, APROVAMOAS O SEU CRÉDITO NA CAI",casa,215.000,3,2,90,,Fortaleza, Pedras,23 de ago 13:40
12,"CASA A VENDA EM PEDRAS, RECEBA UMA SIMULAÇÃO E ANALISE DE CRÉDITO",casa,198.000,2,2,80,,Fortaleza, Pedras,23 de ago 13:39
13,VENDE SE CASA NA PAUPINA,casa,1,,,,,Fortaleza, São Bento,23 de ago 13:38
14,Imóvel para venda com 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,1,85,1,Itaitinga,,23 de ago 13:37
15,VENDE-SE CASA DUPLEX NASCENTE COM PISCINA NO BAIRRO BOA VISTA EM FORTALEZA CEARÁ,casa,490.000,3,5,124,,Fortaleza, Boa Vista-Castelão,23 de ago 13:29
16,Imóvel para venda tem 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,1,85,1,Itaitinga,,23 de ago 13:29
17,Imóvel para venda com 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,45.000,2,1,85,,Itaitinga,,23 de ago 13:23
18,Imóvel para venda com 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,2,85,1,Itaitinga,,23 de ago 13:23
19,Imóvel para venda com 50 metros quadrados com 2 quartos em Joaquim Távora - Fortaleza - CE,casa,125.000,2,1,50,,Fortaleza, Joaquim Távora,23 de ago 13:19
20,Imóvel para venda possui 90 metros quadrados com 3 quartos em Ancuri - Itaitinga - CE,casa,230.000,3,2,90,,Itaitinga,,23 de ago 13:18
21,Imóvel para venda tem 85 metros quadrados com 3 quartos em Ancuri - Itaitinga - CE,casa,215.000,3,2,87,,Itaitinga,,23 de ago 13:18
22,"OPORTUNIDADE DE CASA EM PEDRAS, FINANCIA PELA CAIXA ECONÔMICA",casa,200.000,3,2,90,,Fortaleza, Pedras,23 de ago 13:18
23,VENDE-SE PRÉDIO RESIDENCIAL E COMERCIAL A 100M DA AV. ALBERTO CRAVEIRO,casa,690.000,3,3,272,,Fortaleza, Boa Vista-Castelão,23 de ago 13:17
24,"Excelente casa plana, solta, com amplo quintal e a poucas quadras do North Shopping Jóquei",casa,720.000,4,4,190,,Fortaleza, Henrique Jorge,23 de ago 13:17
25,Imóvel para venda com 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,1,85,1,Itaitinga,,23 de ago 13:14
26,Imóvel para venda com 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,1,85,1,Itaitinga,,23 de ago 13:14
27,Imóvel para venda tem 85 metros quadrados com 3 quartos em Ancuri - Itaitinga - CE,casa,60.000,3,2,85,,Itaitinga,,23 de ago 13:10
28,Casa plana de alto padrão com 3 suites na Cidade Alpha,casa,1.270.014,3,3,193,,Eusébio,,23 de ago 13:09
29,Compre seu imóvel,casa,22.000,2,2,100,,Fortaleza, Maraponga,23 de ago 13:08
30,Planeje agora a compra do seu imóvel,casa,18.000,2,2,100,,Fortaleza, Sabiaguaba,23 de ago 13:07
31,"Casa com 3 dormitórios à venda, 97 m² por R$ 390.000,00 - Lagoa Redonda - Fortaleza/CE",casa,390.000,3,3,98,,Fortaleza, Lagoa Redonda,23 de ago 13:07
32,"Casa com 211,49 m², na bairro Salinas disponível a venda",casa,1.060.000,3,4,211,,Fortaleza, Salinas,23 de ago 13:06
33,"Apartamento à venda de 50m² com 2 quartos por R$ 158.000,00 no Ancuri - Itaitinga/CE",casa,158.000,2,2,50,1,Itaitinga,,23 de ago 13:05
34,Imóvel para venda com 80 metros quadrados com 2 quartos em Bairro Ponta da Serra - Itaitin,casa,180.000,2,2,80,1,Itaitinga,,23 de ago 13:03
35,Imóvel para venda tem 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,2,85,1,Itaitinga,,23 de ago 13:00
36,CASAS DUPLEX C/ 3 SUITES,casa,850.000,3,3,180,,Cascavel,,23 de ago 12:56
37,Venda-se casa,casa,,3,3,,,Pacatuba, Pracinha,23 de ago 12:52
38,"Casa com 3 dormitórios à venda, 100 m² por R$ 240.000 - Mondubim - Fortaleza/CE",casa,240.000,3,1,100,,Fortaleza, Mondubim,23 de ago 12:43
39,Casa triplex com ponto comercial,casa,230.000,3,2,59,1,Fortaleza, Monte Castelo,23 de ago 12:42
40,Casa na granja Lisboa,casa,50.000,2,1,,,Fortaleza, Granja Lisboa,23 de ago 12:40
41,Casa em Rua Privativa ( atrás do shopping do Eusébio ),casa,739.000,4,3,189,,Eusébio, Tamatanduba,23 de ago 12:38
42,"Casa com 4 dormitórios à venda, 267 m² por R$ 1.850.000,00 - Eusébio - Eusébio/CE",casa,1.850.000,4,5,267,,Eusébio,,23 de ago 12:38
43,"Casa com 2 dormitórios à venda, 90 m² por R$ 230.000,00 - Passaré - Fortaleza/CE",casa,230.000,2,3,90,1,Fortaleza, Passaré,23 de ago 12:34
44,Duplex com 4 suites prox ao shopping Eusebio com amplo terreno,casa,850.000,4,4,136,,Eusébio,,23 de ago 12:33
45,Mansão de esquina no Vert Natureza Condominio no coração do Eusebio,casa,4.200.002,4,4,390,,Eusébio,,23 de ago 12:33
46,"Condomínio Fechado para Venda em Caucaia, Tabuba, 4 dormitórios, 1 suíte, 3 banheiros, 1 v",casa,2.100.000,4,3,128,1,Caucaia, Tabuba,23 de ago 12:32
47,"Casa com 2 dormitórios à venda, 100 m² por R$ 260.000,00 - Arvoredo - Fortaleza/CE",casa,260.000,2,1,100,,Fortaleza, Mondubim,23 de ago 12:30
48,Casa,casa,75.000,,,,,Fortaleza, Genibaú,23 de ago 12:24
49,"Casa Duplex no montese, não aceito troca, Documento so de compra e venda.",casa,115.000,3,3,,,Fortaleza, Montese,23 de ago 12:09
50,Pechincha Casa Aldeota,casa,470.000,4,2,254,1,Fortaleza, Centro,23 de ago 11:47
1,Casa dúplex,casa,350.000,3,2,,,Fortaleza, Planalto Ayrton Senna,23 de ago 11:44
2,Duplex de alto padrão com amplo espaço para piscina na Cidade Alpha,casa,1.200.012,3,3,175,,Eusébio,,23 de ago 11:42
3,CASA À VENDA NA PRAINHA DO CANTO VERDE,casa,120.000,4,3,1360,,Beberibe,,23 de ago 11:41
4,"Casa com 5 dormitórios à venda, 402 m² por R$ 1.200.000 - Cumbuco - Caucaia/CE",casa,1.200.000,5,5,402,,Caucaia, Cumbuco,23 de ago 11:25
5,"Casa com 2 dormitórios à venda, 63 m² por R$ 180.000 - Eusébio - Eusébio/CE",casa,180.000,2,2,64,,Eusébio,,23 de ago 11:25
6,"Casa com 3 dormitórios à venda, 130 m² por R$ 399.000,00 - Urucunema - Eusébio/CE",casa,399.000,3,3,131,,Eusébio,,23 de ago 11:24
7,"Casa com 3 dormitórios à venda, 104 m² por R$ 455.000 - Urucunema - Eusébio/CE",casa,455.000,3,3,104,,Eusébio,,23 de ago 11:24
8,Casa parcelada no boleto,casa,200.000,2,2,90,,Fortaleza, Dionisio Torres,23 de ago 11:16
9,Casa para venda na praia da tabuba caucaia,casa,360.000,3,3,688,,Caucaia, Tabuba,23 de ago 11:07
10,Oportunidade de casa porteira fechada no Eusébio em excelente bairro,casa,800.049,3,5,175,,Eusébio,,23 de ago 10:52
11,Sua Mansão Privativa de Esquina com Acabamento Premium no Alphaville Ceará,casa,3.400.034,5,5,432,,Eusébio,,23 de ago 10:52
12,Casa de esquina com piscina e móveis projetados no Alphaville Eusébio,casa,2.500.125,4,4,300,,Eusébio,,23 de ago 10:52
13,"Casa com 3 dormitórios à venda, 149 m² por R$ 670.000 - Mangabeira - Eusébio/CE",casa,670.000,3,4,150,,Eusébio,,23 de ago 10:52
14,Casa Mobliada no Porto das Dunas,casa,3.500.000,5,5,372,,Aquiraz,,23 de ago 10:50
15,"Residencial multifamiliar no Metrópole, Caucaia",casa,250.000,5,3,200,1,Caucaia, Arianópolis (Jurema),23 de ago 10:45
16,Vende-se duplex,casa,270.000,5,3,,,Fortaleza, Planalto Ayrton Senna,23 de ago 10:45
17,"Casa plana 3 quartos, muito espaçosa!",casa,400.000,3,2,150,,Fortaleza, Serrinha,23 de ago 10:43
18,Apartamento na Parangaba (Cód0134),casa,579.233,3,3,96,,Fortaleza, Parangaba,23 de ago 10:40
19,Casa com terreno 16x170,casa,300.000,,,,,Fortaleza, Jangurussu,23 de ago 10:36
20,"Casa em Messejana, Atrás do Shopping Messejana",casa,500.000,4,3,200,,Fortaleza, Messejana,23 de ago 10:23
21,Casa 4 quartos,casa,180.000,4,1,640,,Fortaleza, Pedras,23 de ago 10:23
22,Vendo uma Casa 200mil,casa,200.000,2,1,110,,Fortaleza, Siqueira,23 de ago 10:23
23,Casa Plana 3 Quartos 2 banheiros - Jari Maracanaú,casa,99.990,3,2,71,,Fortaleza, Parque Manibura,23 de ago 10:23
24,CASA NA COLÔNIA ( PECEM ) OPORTUNIDADE,casa,320.000,4,5,1,,Fortaleza, Bom Jardim,23 de ago 10:22
25,Casa em Horizonte ceara,casa,35.000,,,,,Fortaleza, Engenheiro Luciano Cavalcante,23 de ago 10:22
26,Casa plana,casa,150.000,2,1,120,1,Maracanaú, Pajuçara,23 de ago 10:10
27,Casa no Porto das Dunas - 270m²,casa,799.990,4,5,270,,Aquiraz,,23 de ago 10:10
28,Casa Duplex - 100.1m² no Eusébio,casa,385.000,3,3,101,,Eusébio,,23 de ago 09:55
29,Casa duplex 244m² - Aquiraz,casa,,4,4,244,,Aquiraz,,23 de ago 09:48
30,Casa Duplex - 225m² no Eusébio,casa,950.000,3,4,225,,Eusébio, Coité,23 de ago 09:39
31,Casa,casa,170.000,3,5,144,,São Gonçalo do Amarante, Pecém,23 de ago 09:34
32,"Casa plana linda com paisagismo, varanda gourmet e arquitetuta moderna no Eusébio",casa,470.058,3,3,100,,Eusébio,,23 de ago 09:31
33,"Casa para venda, 2 quarto(s), Planalto Ayrton Senna, Fortaleza - CA26",casa,239.000,2,2,70,1,Fortaleza, Planalto Ayrton Senna,23 de ago 01:47
34,"Casa para venda, 3 quarto(s), Luzardo Viana, Maracanaú - CA27",casa,440.000,3,4,131,,Maracanaú, Luzardo Viana,23 de ago 01:47
35,"Casa com 3 dormitórios à venda, 211 m² por R$ 1.290.000,00 - Parangaba - Fortaleza/CE",casa,1.290.000,3,4,211,,Fortaleza, Parangaba,23 de ago 01:33
36,"Casa com 4 dormitórios à venda, 165 m² por R$ 398.000,00 - Passaré - Fortaleza/CE",casa,398.000,4,3,165,,Fortaleza, Passaré,23 de ago 01:33
37,"Casa com 6 dormitórios à venda, 400 m² por R$ 850.000 - Montese - Fortaleza/CE",casa,850.000,5,4,400,,Fortaleza, Montese,23 de ago 01:33
38,Excelente Oportunidade! - Chácara em Mulungu,casa,400.000,5,5,162,,Mulungu,,23 de ago 00:53
39,"Casa em Condomínio no GUAJERÚ - R$ 160.000,00",casa,160.000,2,2,56,1,Fortaleza, Guajeru,23 de ago 00:52
40,"Casa Plana, 195m², Lote 16x33 (528m²), 4 dormitórios (2 suítes), Fortaleza/CE",casa,845.000,4,3,195,,Fortaleza, Vicente Pinzon,23 de ago 00:46
41,"CarCond. Carmel Design, Casa Duplex, 225m² - José de Alencar, Fortaleza/CE.",casa,1.389.000,3,5,225,,Fortaleza, José de Alencar,23 de ago 00:29
42,Casa com 3 quartos no Meireles,casa,1.900.000,3,2,350,,Fortaleza, Meireles,23 de ago 00:21
43,Condomínio Grand Trianom,casa,670.000,4,4,135,,Fortaleza, Sapiranga-Coité,22 de ago 23:39
44,"Casa Duplez à venda | 296,72 m² | Condomínio Grand Boulevard | Bairro Centro | Eusébio (CE",casa,1.360.000,3,4,297,,Eusébio,,22 de ago 23:38
45,"CASA RESIDENCIAL em SENADOR POMPEU - CE, Cohab",casa,140.621,3,2,180,,Senador Pompeu,,22 de ago 23:36
46,"CASA RESIDENCIAL em MARACANAÚ - CE, BOA VISTA",casa,137.300,3,2,168,,Maracanaú, Boa Vista,22 de ago 23:34
47,Casa 3 quartos com suíte à venda no Sublime Eusébio - CE,casa,399.000,3,2,90,,Eusébio,,22 de ago 23:20
48,"Casa 4 quartos com suíte à venda em condomínio no Mykonos Residence, Eusebio - CE",casa,492.000,4,3,125,,Eusébio, Coité,22 de ago 23:18
49,"Casa 4 quartos com suíte à venda no condomínio Van Gogh, Eusébio - CE",casa,810.000,4,4,154,,Eusébio,,22 de ago 23:13
50,"Casa 4 quartos com suíte à venda no Solar Residence, Eusébio - CE",casa,669.000,4,4,158,,Eusébio,,22 de ago 23:11
1,"Casa 3 quartos com suíte à venda em condomínio no Reserva Precabura, Eusébio - CE",casa,409.000,3,3,103,1,Eusébio, Precabura,22 de ago 23:09
2,"Casa 3 quartos com suíte à venda no condomínio Paraíso da Lagoa, Eusebio - CE",casa,450.000,3,3,115,1,Eusébio, Precabura,22 de ago 23:09
3,"Casa 4 quartos com suíte em condomínio no Oliva residence, Fortaleza - CE",casa,820.000,4,4,152,,Fortaleza, Jardim das Oliveiras,22 de ago 23:08
4,"Casa 4 quartos com suíte em condomínio à venda no Jazz Exclusive, Timbu - CE",casa,759.900,4,4,144,,Eusébio,,22 de ago 23:07
5,"Casa com 3 dormitórios à venda, 174 m² por R$ 350.000,00 - Benfica - Fortaleza/CE",casa,350.000,3,3,174,1,Fortaleza, Benfica,22 de ago 22:35
6,Casa à venda no bairro da Maraponga,casa,250.000,3,2,157,,Fortaleza, Jardim Cearense,22 de ago 22:32
7,Sitio casa em Paracuru,casa,600.000,4,5,250,,Paracuru,,22 de ago 22:32
8,"Casa com 2 dormitórios à venda, 80 m² por R$ 320.000,00 - Jereissati I - Maracanaú/CE",casa,320.000,2,2,80,,Maracanaú, Jereissati I,22 de ago 22:30
9,"Casa com 3 dormitórios à venda, 120 m² por R$ 350.000,00 - Parque Dois Irmãos - Fortaleza/",casa,350.000,3,3,120,,Fortaleza, Parque Dois Irmãos,22 de ago 22:30
10,Casa bonita tem gente feliz dentro,casa,410.004,3,3,99,,Eusébio,,22 de ago 22:27
11,"Casas planas, com conceito único e acabamento de altíssimo padrão no Eusebio",casa,440.075,3,3,97,,Eusébio,,22 de ago 22:27
12,Casa de alto padrão super moderna com 4 suites na Cidade Alpha,casa,1.890.007,4,4,260,,Eusébio,,22 de ago 22:27
13,"Casa excepcional, a melhor do bairro",casa,430.023,3,,,,Eusébio,,22 de ago 22:27
14,Casa diferenciada no Terras Alphaville com espaço superior extra,casa,1.800.079,4,4,263,,Eusébio,,22 de ago 22:27
15,Casa no Eusébio,casa,190.000,3,2,150,,Eusébio, Guaribas,22 de ago 22:18
16,Cajazeiras - Casa Duplex Nova Alto Padrão de 04 Suítes e 04 Vagas,casa,750.000,4,5,165,,Fortaleza, Cajazeiras,22 de ago 22:13
17,Condomínio Jardins do Lago Eusébio,casa,1.100.000,4,4,180,,Eusébio,,22 de ago 22:04
18,Casa plana à venda no bairro São Bento.,casa,400.000,3,3,107,,Fortaleza, São Bento,22 de ago 22:00
19,Casa plana à venda no bairro São Bento.,casa,295.000,3,2,82,,Fortaleza, São Bento,22 de ago 22:00
20,Repasso Linda Casa na Pavuna !! Excelente Localização,casa,67.000,2,2,,,Fortaleza, Mondubim,22 de ago 21:54
21,ALTO PADRÃO VERANA,casa,1.390.000,4,3,,,Fortaleza, Pedras,22 de ago 21:53
22,"Repasso Casa de Alameda no Condomínio Moradas buquês ,Sem Burocracia!!",casa,80.000,2,1,,,Pacatuba, Senador Carlos Jereissati,22 de ago 21:52
23,Repasso Casa em Itaitinga Excelente Localização!!!,casa,38.000,2,2,,,Fortaleza, Mondubim,22 de ago 21:49
24,Casa plana nova e moderna com pé direito alto no Cidade Verde,casa,380.038,3,3,120,,Eusébio,,22 de ago 21:42
25,Casa plana no Alpha Eusébio a venda como porteira fechada,casa,1.850.000,4,4,228,,Eusébio,,22 de ago 21:42
26,Vende- se casa duplex,casa,150.000,2,2,80,,Fortaleza, Demócrito Rocha,22 de ago 21:09
27,Vendo casa em ótima localização granja Lisboa,casa,160,5,2,198,,Caucaia, Marechal Rondon (Jurema),22 de ago 21:07
28,Vendo casa em Cascavel,casa,120.000,3,3,,,Cascavel,,22 de ago 20:52
29,"Casa disponível no centro de Eusébio, fino acabamento",casa,460.046,3,3,104,,Eusébio,,22 de ago 20:25
30,Casa no Eusébio novinha e com amplo espaço para piscina,casa,560.006,3,3,110,,Eusébio,,22 de ago 20:25
31,CONDOMINIO POTINARA _Casa Duplex _ Casa em Condomínio no Eusébio,casa,870.000,3,4,180,,Eusébio, Coité,22 de ago 20:08
32,Casa grande para vender logo !,casa,180.000,3,2,200,,Caucaia, Parque Soledade,22 de ago 19:41
33,Duplex de alto padrão em localização incrivel no Eusebio,casa,580.123,3,3,111,,Eusébio,,22 de ago 19:38
34,Essa casa tem tudo para o seu bem estar,casa,395.016,3,3,150,,Eusébio,,22 de ago 19:38
35,Casa plana no Eusébio com projeto super moderno,casa,449.869,3,3,110,,Eusébio,,22 de ago 19:38
36,Casa com 3 quartos à venda em Cidade Dos Funcionários - CE,casa,600.000,3,5,181,,Fortaleza, Cidade dos Funcionários,22 de ago 19:20
37,CASA COM 5 DORMITÓRIOS A VENDA NA PRAIA DA CAPONGA POR R$189.000,casa,189.000,5,4,,,Cascavel,,22 de ago 19:13
38,"Casa duplex - 3,5 x 23 m² - Demócrito rocha",casa,150.000,2,2,8050,1,Fortaleza, Demócrito Rocha,22 de ago 19:00
39,Vendo dúplex,casa,70.000,2,2,,,Fortaleza, Floresta,22 de ago 18:59
40,casa no Autran Nunes,casa,210.000,3,3,140,1,Fortaleza, Autran Nunes,22 de ago 18:55
41,Casa canindezinho,casa,120.000,2,1,45,,Fortaleza, Canindezinho,22 de ago 18:55
42,Casa com piscina e hidro e uma fachada incrivel na Cidade Alpha,casa,1.790.077,4,4,276,,Eusébio,,22 de ago 18:49
43,Duplex em condominio com rooftop em excelente localização em Aquiraz,casa,841.014,3,3,178,,Eusébio,,22 de ago 18:49
44,Casa na Cidade Alpha Ceará porteira fechada com energia solar,casa,3.000.300,4,4,369,,Eusébio,,22 de ago 18:49
45,Repasse casa ! 2 suítes! Região da grande messejana,casa,54.900,2,2,80,,Fortaleza, Pedras,22 de ago 18:21
46,Casa duplex na Vila Manoel Sátiro,casa,195.000,3,2,112,1,Fortaleza, Manoel Sátiro,22 de ago 18:10
47,Vende se duplex bairro João XXIII com 2 pontos comerciais.,casa,850.000,4,5,540,,Fortaleza, João XXIII,22 de ago 18:03
48,OPORTUNIDADE !!! DUPLEX EM CONDOMÍNIO PORTEIRA FECHADA !!!,casa,1.100.000,3,5,215,,Eusébio,,22 de ago 17:59
49,Casa a venda próximo ao shopping Rio Mar Kennedy,casa,59,,,,,Fortaleza, Cocó,22 de ago 17:58
50,"Casa Padre Anchieta, Trairi,Ce",casa,70.000,2,2,132,1,Trairi,,22 de ago 17:40
1,Vendo Casa Duplex no Bairro Padre Andrade,casa,250.000,4,2,180,,Fortaleza, Padre Andrade,22 de ago 17:37
2,Venda de Imóvel,casa,200.000,3,2,,,Fortaleza, Montese,22 de ago 17:24
3,Apartamento no Maracanaú 2 quartos,casa,60.000,2,1,,,Maracanaú, Timbó,22 de ago 17:18
4,"Casa para Venda em Fortaleza, São João do Tauape, 4 dormitórios, 3 suítes, 2 banheiros, 1",casa,200.000,4,2,210,1,Fortaleza, Mondubim,22 de ago 16:52
5,Imóvel a venda,casa,180.000,2,2,90,1,Fortaleza, Montese,22 de ago 16:35
6,Imóvel para venda 700 m2 com 7 quartos,casa,1.750.000,5,5,700,,Fortaleza, Engenheiro Luciano Cavalcante,22 de ago 16:18
7,Casa grande e espaçosa com lote ao lado em Guaraciaba do norte ce,casa,175.000,3,3,682,,Guaraciaba do Norte,,22 de ago 16:12
8,Vendo e troco por moto.,casa,30.000,,,,,Pacatuba, Pracinha,22 de ago 16:12
9,Excelente Casa 03 quartos sendo um deles Suítes. (85) 9 9987.0449,casa,490.000,3,3,,,Fortaleza, Cidade dos Funcionários,22 de ago 16:11
